review_id,order_id,review_score,review_comment_title,review_english,review_comment_message,review_creation_date,review_answer_timestamp,,,,,,,,,,,,,,,,,,
f46c8482780ba9ea693a612ee6cead94,a383762bd79949e1b34878460042cd23,1,,"I bought 2 units. After a delivery delay, I only received 1 unit. The serious issue is that the product comes in individual packaging and the invoice indicates 2 units. I received it yesterday with a delay.","Comprei 2 unidades. Apos atraso na entrega , recebi apenas 1 unidade. O grave Ã© que o produto vem em embalagem individual e com nota fisc que aponta na nota fiscal 2 unidades. Recebi ontem com atras",22-04-2018 00:00,22-04-2018 12:27,,,,,,,,,,,,,,,,,,
49d7c16b79506348df69a363d5151128,f668d0f937d3cc7fb451feb48edba7a7,5,,It was delivered on time and is new.,Foi entregue no prazo e novo.,05-09-2017 00:00,06-09-2017 19:47,,,,,,,,,,,,,,,,,,
158a89db69834c539149d61f0e50cecf,ae06ecd5e96edbfc44668e2cd8e0ff84,3,,"The product arrived with a defect in the bracelet. I contacted them to request an exchange, but they haven't responded yet. It took a long time to arrive, and I had to pick it up at the post office; it wasn't delivered to my home.","Produto chegou com defeito na pulseira, entrei em contato pra fazer a troca e atÃ© agora nÃ£o me responderam. Demorou pra chegar, e eu tive que fazer retirada nos correios, nÃ£o entregaram em minha casa.",16-09-2017 00:00,18-09-2017 19:32,,,,,,,,,,,,,,,,,,
3c23c61d842c35688d98e2ad77d09bf5,adff7b867a7bd97bcf42ddec332f246d,5,,It was delivered well before the expected date. I loved it!,Foi entregue bem antes da data prevista. Adoreeeeiiiii.,21-04-2018 00:00,21-04-2018 21:15,,,,,,,,,,,,,,,,,,
562feafb8a7d3aee6fcac4915b46ec17,753276a5b8f820bbd0000f93b319bc0c,5,,Excellent seller...product delivered ahead of schedule and without damage.,Ã³timo vendedor...produto entregue antes do prazo e sem avarias.,23-12-2017 00:00,26-12-2017 10:33,,,,,,,,,,,,,,,,,,
b0483ed8b133ed6d7b5a82bc854c21a0,270f5a5025de7523edbc65d690647f33,5,,"I loved the product, great price, met my expectations.",Amei o produto Ã³timo preÃ§o atendeu minhas expectativas .,27-10-2017 00:00,28-10-2017 14:24,,,,,,,,,,,,,,,,,,
4f8617e63b7edcc271f2f2cc5e553e28,e422e79c353461906ac09d654bd28ad7,1,,Product not delivered.,Produto nÃ£o entregue,29-03-2018 00:00,30-03-2018 17:22,,,,,,,,,,,,,,,,,,
e9d92d8c0a0941bb13eded975bf5d956,742832acf7be7363a4480a9b4ff84bfa,4,,"Only the manual was faded.

I didn't know how to install it!!","SÃ³ o manual veio apagado

NÃ£o sabia como instalar!!",25-01-2018 00:00,28-01-2018 02:20,,,,,,,,,,,,,,,,,,
43efa0149534d3edbbb4e414c5de43a0,de86d7a1250c84c7845795cdcf16a9ad,4,Gostei do fone,"I liked the headphones, they connect to the phone easily, and the sound is good.","Gostei do fone, se cocneta fÃ¡cil ao celular, bom som.",25-05-2018 00:00,25-05-2018 23:57,,,,,,,,,,,,,,,,,,
b21d2923047ed85c4ce32008ac4fa0c8,843b7dada8b84daa895c7978c62f9e43,5,PreÃ§o Produto Prazo 10,Product delivered ahead of schedule. That's great!,Produto entregue antes do prazo prometido. Isto Ã© muito bom!,03-08-2018 00:00,04-08-2018 11:58,,,,,,,,,,,,,,,,,,
c886953a0431b9174da8e4778c3046fb,f068cf7680252cb38a48b6c831c03342,4,,"I received everything correctly and it arrived on time, I recommend it.","Recebi tudo certo e chegou no prazo correto, recomendo.",22-03-2018 00:00,23-03-2018 14:10,,,,,,,,,,,,,,,,,,
13eab1d2a5914f6449adec87644c9bec,811aa327b15973b2865ec0e0ede70374,4,Tudo como combinado,Grade 10,Nota 10,12-05-2018 00:00,13-05-2018 02:08,,,,,,,,,,,,,,,,,,
f10f0d1fc381416ef05460708b593bc9,244eddf1bb79ed749213ea45709f87cc,1,o produto nao funciona,"They sent the watch, but upon arrival I noticed it was stopped.

Conclusion:

They sent a broken product.","Mandaram o relÃ³gio, ao chegar observei que estava parado.

ConclusÃ£o :

Mandaram produto quebrado.",22-08-2018 00:00,24-08-2018 23:51,,,,,,,,,,,,,,,,,,
8b944680b637d6d6c61601f95f0edc0e,b899e470532d1245c5f85d3cfd42d404,5,,"I still haven't received my product, a maternity kit, which I urgently need because I'm due to give birth any minute now. I always buy from Baratheon and have never had problems with delivery times before.","Ainda nÃ£o recebi meu produto, kit maternidade, o que preciso receber com urgÃªncica, pois estou para dar a luz a qualquer momento. Sempre compro pelo baratheon e nunca antes tive problemas com o prazo.",13-05-2017 00:00,15-05-2017 11:24,,,,,,,,,,,,,,,,,,
f343daeabd1ad8af4444bf7283e35012,1c2dcebc8729b58ef305048ff12b1540,4,,Good purchase.,Boa compra.,21-03-2017 00:00,22-03-2017 12:00,,,,,,,,,,,,,,,,,,
a184b06161cb52fa8d919efcc8f86ec3,152a293b457051eb0d7673c27bba44c7,5,,"I have always bought from América and I am very satisfied with the services provided, delivery ahead of schedule, and without any defects.","Sempre comprei na AmÃ©rica e estou bem satisfeito com os serviÃ§os prestados, entrega antes do prazo , e sem nenhum defeito",03-02-2018 00:00,05-02-2018 18:50,,,,,,,,,,,,,,,,,,
10460eaad2a97e45e5735e7058d778b3,fec2c513cc9c10087af9e5d8f2da71fd,3,,"The product looks used, the logo paint is worn and there are some scratches. Don't try to save 5 reais by buying from this store.","produto com aparÃªncia de usado, tinta da logo gasta e com alguns arranhÃµes, nÃ£o tente economizar 5 reais comprando por essa loja.",29-03-2018 00:00,30-03-2018 17:29,,,,,,,,,,,,,,,,,,
bc168fafbec782f663a9616b32f29922,87a99c9be1a72ccd14a90ce72e2544c3,4,,Good !,Bom !,31-03-2017 00:00,31-03-2017 21:20,,,,,,,,,,,,,,,,,,
99e564ca327372a458779d2b37885a5d,4e26917edee71b496c27c12c72640436,2,,They need to work on reducing the delivery time. I don't know if I would buy from the website again.,Trabalhem para reduzir o prazo de entrega. NÃ£o sei se compraria novamente atravÃ©s do site.,14-04-2017 00:00,17-04-2017 01:00,,,,,,,,,,,,,,,,,,
cd3cc31e42ff0a04c8c74a05d57855d5,faf914d3d1ca3436b58cc0140842310e,5,Maravilhoso,"I highly recommend the product, it's very well made, great!",Recomendo o produto muito bem feito show,30-06-2018 00:00,30-06-2018 22:57,,,,,,,,,,,,,,,,,,
6fff66aab8705500d7d095fc574ced5a,90e258ad907d8401c4f1107ea9e55f1b,3,,"I wouldn't recommend the Targaryen, but I still recommend the American version.","NAO RECOMENDARIA A targaryen POREM A AMERICANA, CONTINUO INDICANDO",02-11-2017 00:00,06-11-2017 13:53,,,,,,,,,,,,,,,,,,
78c77f5dcfcc0a3723c66d5af42387ea,9e7137975355579bd52d6ad4e682f833,5,,"Wonderful, my daughter loved it!","Maravilhoso,minha filha adorou!",08-02-2018 00:00,11-02-2018 00:37,,,,,,,,,,,,,,,,,,
726eac6355a8e7d3b48992b7b94306e0,423000c9a3d2d87b594ab701c1c9b944,5,,It arrived ahead of schedule.,Chegou antes do prazo marcado.,21-02-2018 00:00,23-02-2018 04:02,,,,,,,,,,,,,,,,,,
07b211604ea47b4950ab8a4ef055c487,4aac204400464cdc3239fecb78095120,5,,GOOD,BOM,21-12-2017 00:00,22-12-2017 12:36,,,,,,,,,,,,,,,,,,
6da036905bd1d6513f0c9bfac88c0673,1f11f0ab2b0ec59d0ec45f7f810a04f8,1,,"I've never had problems with stark.com, but unfortunately this time they really messed up. I ordered a water inlet hose and received an outlet hose.","Nunca tive problemas com stark.com, mas infelizmente dessa vez errou mesmo. Pedi uma mangueira de entrada de Ã¡gua e recebi uma mangueira de saÃ­da.",29-06-2017 00:00,02-07-2017 02:33,,,,,,,,,,,,,,,,,,
37023b414a52d5fa31a739dec80aabcb,e8844ed350d0a0556e982b89e2d727cb,5,,I really liked!,gostei muito!,14-03-2018 00:00,22-03-2018 23:21,,,,,,,,,,,,,,,,,,
d0517d82a887cfa4d60bbd1790ec563b,5f3ce710839dcf62389d5187ece2d4e8,1,Me enganaram,"I purchased two sets, and although the invoice lists both, only one set was sent in the package. I want my other set.","Fiz a compra de 2 conjuntos, e apesar de constar na nota fiscal os 2, somente 1 conjunto foi enviado no pacote. Quero meu outro conjunto.",29-07-2018 00:00,30-07-2018 14:29,,,,,,,,,,,,,,,,,,
5d8b5b925328dd8c8bf2c158d542888f,ea1e1ffc5007718537ed671406b8538d,4,,very good,muito bom,16-08-2017 00:00,16-08-2017 21:27,,,,,,,,,,,,,,,,,,
3260e0b3b6cf9b9e8956ff89cc08a189,7a242c07bdf25150ab522513760d6b8b,1,,"I only received one of the two products I purchased, and it arrived with several defects, demonstrating its low quality.",Recebi apenas um produto de dois que comprei e este veio com vÃ¡rios defeitos demonstrando ser um produto de baixa qualidade,21-10-2017 00:00,23-10-2017 23:42,,,,,,,,,,,,,,,,,,
98272cc7e9dd4d8776f34247a3f07449,28a132c45555139dcd554dfcf6d21ef9,2,,The product quality is poor.,Qualidade do produto Ã© ruim.,21-04-2018 00:00,22-04-2018 11:41,,,,,,,,,,,,,,,,,,
d6f23b582e96d3517b3cb03592eaf29b,2f9615837f509124f0c936dbd93855ac,5,super recomendado,exceeded my expectations,superou minha expecyativa,14-08-2018 00:00,15-08-2018 12:13,,,,,,,,,,,,,,,,,,
9bf8026358e58bc72aa495b9f81d5271,0c6e84e1109b6c5630774291a85fef1c,4,,"Product delivered correctly and on time. The lids aren't very secure, but overall it's a good product.","Produto entregue corretamente e dentro do prazo. As tampas nÃ£o sÃ£o firmes, mas no geral Ã© um b",30-01-2018 00:00,01-02-2018 14:47,,,,,,,,,,,,,,,,,,
5bd6c0161a8f119fb77508e648ae7068,e0324d1696ac7872c9dcc6ea30afad20,3,,"The product is beautiful, but I think it should have come in a proper watch box.","PRODUTO BONITO, MAS ACHO QUE DEVERIA TER VINDO NUMA CAIXA ADEQUADA P RELOGIO.",21-06-2018 00:00,22-06-2018 11:00,,,,,,,,,,,,,,,,,,
abcb53e34082fba2e2701f9ba2f09706,4273d1dff20ccc8e3abbbb34e4a50b62,1,,"I bought it and then realized it wasn't the 10-speed cassette. I cancelled the order less than 15 minutes after purchase, and they still sent the product.","Comprei e em seguida vi que nao era o cassete com 10v, cancelei em menos de 15 minutos apÃ³s a compra e mesmo assim enviaram o produto",17-01-2018 00:00,19-01-2018 15:59,,,,,,,,,,,,,,,,,,
964536484513ff51faa34e0bb5332744,04f1689642ed3c3e45244d4f7b2fe731,1,Estou com problemas,"The product I received is not what I ordered; even the invoice is in someone else's name, and I can't get in touch with anyone to resolve the problem.","O produto que veio nÃ£o Ã© o que eu comprei, inclusive a nota fiscal veio em nome de outra pessoa, e nÃ£o consigo contato para resolver o problema",30-08-2018 00:00,30-08-2018 20:40,,,,,,,,,,,,,,,,,,
61b708c65d7506827045b40219ce02a0,8e89832cd01aae257e9608ce09e0caad,5,recomendo,I recommend,recomendo,22-04-2018 00:00,30-04-2018 00:32,,,,,,,,,,,,,,,,,,
85663a4a15dbd65543f0ba2311421aee,56f1d06ce4c0cf8a60c9d1af768f39de,2,recomendo,"My order was supposed to be delivered by August 15, 2018, but I still haven't received it.","o meu pedido estava para ser entregue atÃ© 15/08/2018, mas atÃ© agora nÃ£o recebi.",17-08-2018 00:00,17-08-2018 18:16,,,,,,,,,,,,,,,,,,
443e4df7ae803676253915bf703d119d,1aaa4f61529fb2b392016a694b437885,1,,"I've already paid and still haven't received the perfume.

They haven't even sent the invoice.

I would like to know when it will be delivered.

Thank you.

I await your reply.","JÃ¡ paguei e ainda nÃ£o recebo o perfume.

NÃ£o enviaram nem a nota fiscal. 

Gostaria de saber quando vÃ£o ser entregue 

Aguardo

Obrigada",27-01-2018 00:00,27-01-2018 11:42,,,,,,,,,,,,,,,,,,
55db7ce9dbdf83f96111351e34c89259,a584b2acfafd53fc605e76baa4a5cfaf,1,,People can't get in touch. I'm even pursuing my rights as a consumer because I feel wronged. The person I bought the backpack from is taking it away in a plastic bag.,"As pessoas nÃ£o conseguem contato. Inclusive estou indo atrÃ¡s dos meus direitos como consumidor e por estar me sentindo lesado. A pessoa a qual comprei a mochila, estÃ¡ levando com saco plÃ¡stico.",28-02-2018 00:00,02-03-2018 04:48,,,,,,,,,,,,,,,,,,
18d759f63813bd811bd7dc14cf5fcaf1,440efc866515b274c87852a745f91726,3,,I've been waiting for a month and it still hasn't arrived. I need to know if it's coming or I want my money back!,"Faz um mÃªs que espero e ainda nÃ£o chegou,preciso saber se vai chegar ou quero meu valor pago de volta!",25-03-2018 00:00,25-03-2018 13:16,,,,,,,,,,,,,,,,,,
17294ce926f77bb6992d94e9801742d0,0cc4f59df564ec8dd6539dfdd8b29472,1,,"The showerhead arrived without the diverter shown in the photo. I already filed a complaint with KDT's customer service department, the issuer of the invoice, on March 7, 2018, and nothing has been resolved yet. Please take action.",A Ducha chegou sem o desviador que consta na foto. JÃ¡ reclamei no SAC da KDT emissor da Nota Fiscal no dia 07/03/2018 e ate o momento nada foi resolvido. Favor tomar providencias.,08-03-2018 00:00,15-03-2018 12:29,,,,,,,,,,,,,,,,,,
07baff5ff2bc9e35a498103833c4f957,aa70246e9f9947e5a9a5e69684afe114,5,,I received it before the estimated delivery date and it exceeded my expectations.,Recebi antes do prazo estipulado e superou as expectativas.,29-08-2017 00:00,31-08-2017 22:10,,,,,,,,,,,,,,,,,,
858fab56a905d392dbefe077112311d7,cc386d88850ca6f0931002051ac835d8,4,Recomento,The product arrived ahead of schedule and is very beautiful. It meets my needs.,"Produto chegou antes do prazo, muito bonita. Atende minhas necessidades.",04-06-2018 00:00,14-06-2018 15:47,,,,,,,,,,,,,,,,,,
906a2caf091db99666e7c94094365d68,3b81b7af81e2eeda1442ed880cd1d860,1,,"Purchase made on February 16th, approved on February 20th, invoice issued on February 22nd. Too much time for the analysis and shipping process, and as of March 8th I still haven't received the product.","Efetuado a compra dia 16/02 aprovado dia 20/02, emitido a nota 22/02 mto tempo para processo de analise e envio e ate o dia 08/03 nÃ£o recebi o produto",08-03-2018 00:00,08-03-2018 16:16,,,,,,,,,,,,,,,,,,
6d6af5fc6dc6f0365960d3b32adb962e,99a12301d30f34d260111f258570bbfc,5,linda cortina,"The curtain is exactly as pictured, it looks beautiful in my living room, fast delivery, I recommend it!","Cortina igual a da foto, ficou linda na minha sala, entrega rÃ¡pida, recomendo!",25-05-2018 00:00,29-05-2018 01:58,,,,,,,,,,,,,,,,,,
310a030436b45c97d4504b3efe4599f0,85502150053b8714f53462c6376d8295,5,,It exceeded my expectations!!!,Superou minhas expectativas!!!,21-06-2018 00:00,26-06-2018 00:28,,,,,,,,,,,,,,,,,,
9f1d20aad4ae53400ba6ec5a741f1e63,8c6eb35c6bb5e1a9dbf00531ab9404e3,1,NÃ£o recebi atÃ© agora,"Everything paid for, product and shipping, and nothing arrived.","Tudo pago, produto e frete e nÃ£o chegou nada",05-05-2018 00:00,22-05-2018 16:22,,,,,,,,,,,,,,,,,,
c3d03d375a3169a02f2e54f0433d4e1b,eca71337cf21604694b68488edfa6d86,2,Preciso devolver,The product arrived incorrect and I need to return it. I've already contacted them but haven't received any response yet.,O produto veio errado preciso devolver jÃ¡ entrei em contato mas atÃ© agora obtive nenhum retorno,16-05-2018 00:00,18-05-2018 23:53,,,,,,,,,,,,,,,,,,
aba34837b8c628e9098288d98a7e78d3,63020d26ebaf7d3f0b7b2a79b9f76124,5,,Great,Ã“timo,04-08-2017 00:00,07-08-2017 00:41,,,,,,,,,,,,,,,,,,
76e35ad34064a1ef546b3c114e55c05f,f40b59109981de2b6d38eb4f42033102,1,,"I made a purchase of a Jade Bedroom and Living Room Curtain 2.00m x 1.70m for a Single Rod at the beginning of December and I still haven't received the product, even though it was scheduled to arrive by December 28th.

","Fiz uma compra de uma Cortina Jade Quarto e Sala 2,00m x 1,70m para VarÃ£o Simples no comeÃ§o de dezembro e ate agora nÃ£o recebi o produto sendo q estava previsto para chegar ate o dia 

28/12.",30-12-2017 00:00,05-01-2018 20:45,,,,,,,,,,,,,,,,,,
5599921531c9a66727253ba52529c696,bc69b5e9887af14f06d598b85ab607df,5,,"Excellent product, very well made.","Excelente produto, muito bem feito.",10-01-2018 00:00,10-01-2018 22:42,,,,,,,,,,,,,,,,,,
c01d2cb91f0782540895c8feb7dd1025,7d95043be17107a139c484021f39a8a5,2,,I still haven't received it and I don't know why.,Ainda nÃ£o recebo e nÃ£o sei o motivo,14-05-2017 00:00,14-05-2017 21:11,,,,,,,,,,,,,,,,,,
f7a7c36776e33b4a3290b4028a549363,a0f71283b8cf0eeaeb3bbba7894ae11c,5,,Excellent,Otimo,25-08-2018 00:00,31-08-2018 19:00,,,,,,,,,,,,,,,,,,
572c51e1d7cb67efac4b7c4c10925f02,3ca18df2135c0a2602ea7d0e9bf8cb03,4,Produto conforme anuncio,I recommend,Recomendo,04-05-2018 00:00,07-05-2018 18:29,,,,,,,,,,,,,,,,,,
def421df8f5ebc8afc5b1f88799903df,59bdbeeec9cd5173e5b9e86dcb9bce0c,3,,"The product arrived slightly damaged, probably due to pressure on the packaging during shipping.

But it is working normally.","o produto veio levemente avariado, provavelmente por pressÃ£o na embalagem durante a remessa.

Mas estÃ¡ funcionando normalmente.",08-05-2018 00:00,10-05-2018 14:18,,,,,,,,,,,,,,,,,,
b373101437627ce7029f814f490b8f5d,4a15babdb3e9f7216ea0fa4ab6b5ba8e,1,,"Dear Sir/Madam, my order was for a 110V Waterpik product, but I received a 220V product. How do I proceed with the exchange?

Sincerely,

Flavio","Prezados minha encomenda era do produto waterpik 110 v e foi entregue o produto em 220 v. Como procedo a troca ? 

Atenciosamente

Flavio",26-02-2018 00:00,27-02-2018 23:47,,,,,,,,,,,,,,,,,,
90ecd786d94bf6d747441e6a0866c994,db398b78388fa1c67b3a505ea123c001,5,,"I really liked the product and the delivery was super fast.

After the purchase, it only took 5 days to arrive.

I recommend it.","Gostei muito do produto e a entrega foi super rÃ¡pida. 

ApÃ³s a compra sÃ³ demorou 5 dias para chegar.

Recomendo",14-04-2017 00:00,14-04-2017 23:39,,,,,,,,,,,,,,,,,,
b5291a892d5a47b45af9efc57b3fda54,0d379ed81a9bf10489b4509f3559ca90,5,bom,excellent,otimo,25-07-2018 00:00,27-07-2018 16:01,,,,,,,,,,,,,,,,,,
6847d4b8f1f25365738593eba9f37d58,f6f36e0dd120cbeed7e28697a600c329,5,,"I loved my product, it arrived ahead of schedule, everything was perfect.

Thank you.","Adorei meu produto chegou antes do prazo, certinho.

Obrigada",24-02-2018 00:00,07-03-2018 22:15,,,,,,,,,,,,,,,,,,
d379ecd01a6cc6a002063501ba5b0381,cc0f9e4057df851c6911641bf7ea0459,5,,"Smooth purchase, product delivered within the estimated time.","Compra tranquila, produto entregue no prazo estimado.",09-01-2018 00:00,09-01-2018 23:19,,,,,,,,,,,,,,,,,,
4818f589df711221d4c8558f5b3ab123,272cd23bc43dd9d5716b56378b446c8b,5,Dez,"Great shopping with you guys, my boss is thrilled!",Muito bom compra com VCS minha patroa tÃ¡ impolgada,10-08-2018 00:00,16-08-2018 21:43,,,,,,,,,,,,,,,,,,
1b4fbab18e1760970c6b088888b5c301,607c1c3f926d9435d428d7aa7d52a1ed,1,,"Regarding the product, I can't comment because I haven't received it yet. I bought it as a gift, but I'm already regretting it. Targaryen partner Lannister, I don't recommend it. 1 star because it can't be less.","Bom quanto ao produto nao posso opinar Porque ainda nÃ£o o recebi, comprei para dar de presente mas ja estou me arrependendo. targaryeni parceiro lannister nÃ£o recomendo 1 estrela porque nao pode se menos",03-03-2018 00:00,03-03-2018 20:49,,,,,,,,,,,,,,,,,,
7391b51341af641c9b52c37b2085aaa0,4037a3583a32f7b85f01628dbab478da,5,,It met my expectations.,Atingiu as minhas expectativas,31-08-2017 00:00,05-09-2017 12:11,,,,,,,,,,,,,,,,,,
fbd9cc5a7770c84243e9701ac9ac2309,75f1f96566e2fbecc5fe22dd4f16f8e8,2,,Delivery is taking too long.,Demorando muito a entrega,16-03-2017 00:00,16-03-2017 11:29,,,,,,,,,,,,,,,,,,
172f7b6d686d828fde80e96705961576,03ba490d83feaba677aede829ff79db1,3,Meu produto,"Good morning, my name is Ana Paula Amancio, and I still haven't received my product. I ask that you give me an update, as it has been a long time since I purchased it. I know that due to the truckers' strike everything was at a standstill.","Bom dia, meu nome Ã© Ana Paula Amancio, e ainda nÃ£o recebi meu produto,. PeÃ§o que me dÃª uma posiÃ§Ã£o , pois jÃ¡ faz muito tempo que comprei. Sei que devido a greve dos caminhoneiros tudo estava parado.",31-05-2018 00:00,07-06-2018 12:14,,,,,,,,,,,,,,,,,,
ddae7d6edb49bbb2029d7cb56fc7a1b1,923d48cd8689f993193b111a78125607,5,,"I was a little disappointed because the name printed on the mug came out a bit faded... but it was for my husband and he said it was fine that way... but overall, everything was great!","So fiquei um pouquinho chateada porque o nome impresso ma caneca veio falhadinho... mas era pro meu marido e ele disse que tudo bem daquele jeito.. mas no geral, tudo otimo!",02-03-2018 00:00,05-03-2018 18:13,,,,,,,,,,,,,,,,,,
fdbb53b52d6cb0ec569424e96f7bfd03,2780526e7e2cab327faf72d4ed3d2b5d,5,,I really liked the product. It arrived well packaged and on time.,Gostei muito do produto. Chegou bem embalado e dentro do prazo.,12-12-2017 00:00,13-12-2017 17:10,,,,,,,,,,,,,,,,,,
b212b7df25b4bd6fdc43df8e43c6ed3c,b0cfee6ce5503781be6004e0e31e4309,4,,"I liked it, it arrived on time and the service was great, I recommend it.",Gostei chegou no prazo e o atendimento fui Ã³timo recomendo,30-11-2016 00:00,30-11-2016 19:39,,,,,,,,,,,,,,,,,,
a9b10435908c7bd5311470c5f9ebd303,73fc09cb2735860973151bca6dbc4169,4,Ã“timo produto,Good product and it arrived on time!,Bom produto e chegou dentro do prazo!,10-07-2018 00:00,11-07-2018 13:02,,,,,,,,,,,,,,,,,,
0090df4745ad9291c59dce29d4277f6f,cf8152b6a51ad306ad09a2d253c8133c,5,Ã“timo,I spent a lot.,Gastei muito,25-08-2018 00:00,25-08-2018 22:40,,,,,,,,,,,,,,,,,,
5351042eaa92837894baaf5517adbc7f,043d31a14bff24ead2b38f6b84a10437,5,,Excellent,Excelente,10-06-2017 00:00,11-06-2017 03:09,,,,,,,,,,,,,,,,,,
352e892c2c5c553fe535365e038b4315,89ab5609dfc901cc9824e0a62cbefe59,1,,"I still haven't received my product. The delivery deadline was March 23rd, and it hasn't arrived yet.",Ainda nÃ£o recebi o meu produto o prazo de entrega era atÃ© 23/03 e atÃ© agora nÃ£o chegou.,25-03-2018 00:00,29-03-2018 15:04,,,,,,,,,,,,,,,,,,
8f1bc7699efc1994c0e44b089b8564e2,6cec1e2a7601ff15714a60b8cb6f3b43,5,,"Great product, very beautiful.",otimo produto muito bonito,17-05-2018 00:00,21-05-2018 12:42,,,,,,,,,,,,,,,,,,
38f3a1a20efab89bf998be80efea6a11,20fcbc7e1a1c0fefaa568769e6f3347f,4,recomendo,The product is very good.,Muito bom o produto,18-05-2018 00:00,21-05-2018 11:01,,,,,,,,,,,,,,,,,,
6105bca857219b5d92f35fda751a350c,d884aeded7a463f237549f42945b729c,4,,VERY GOOD,MUITO BOM,30-05-2017 00:00,31-05-2017 14:45,,,,,,,,,,,,,,,,,,
c3a3e991eaf0805592aa797a14d191cd,057bc88d7845bc736fbe1fb27f2932f2,1,,"They didn't cancel my order on time, now I have to take it to the post office.","NÃ£o cancelaram meu pedido na data certa, agora tenho que levar no correio",01-02-2018 00:00,02-02-2018 12:34,,,,,,,,,,,,,,,,,,
20d90b1b01f94ec963c81b8d5bdbb14f,cc76aaca069f9c7127c3403e8eabd100,5,,Great store,Ã“tima loja,20-10-2017 00:00,23-10-2017 16:22,,,,,,,,,,,,,,,,,,
c6b750dbcb6316cae8bdf36d48548f5d,d01c5b46e00bd214519fe9f64bbb2649,1,,It hasn't arrived yet.,ainda nÃ£o chegou,06-04-2017 00:00,07-04-2017 04:08,,,,,,,,,,,,,,,,,,
2d252afef013ea5392e79df6173acc9b,3f752ac8c1676fac14b0fdc9dc26539a,2,,"The watch doesn't have a box? It arrived very well packaged, but without a box?","relÃ³gio nÃ£o tem caixa ? veio muito bem embalado, mas sem caixa ?",20-09-2017 00:00,21-09-2017 12:35,,,,,,,,,,,,,,,,,,
abd41883b42247d56967cfebfa2c831a,a241bea87dcdd0160ca94ebdba5bdbb9,5,,I recommend it to all users of the site because everything was as agreed.,recomendo a todos os usuarios do site pois tudo foi conforme o combinado.,19-10-2016 00:00,20-10-2016 00:34,,,,,,,,,,,,,,,,,,
a5c2b3a91987ef38d4cfde957fa54abe,10988ba9421ea800479bf84c9e8ae1a0,4,,Well made and ideal size...worth it.,Bem acabado e tamanho ideal...vale a pena,22-12-2017 00:00,23-12-2017 16:15,,,,,,,,,,,,,,,,,,
06989f811e58fb44a3e9674907404c6a,fb5ea894786347722a854ef8fbad3e78,4,otimo,"Fast delivery, good product.","entrega rapida, produto bom",15-05-2018 00:00,21-05-2018 10:18,,,,,,,,,,,,,,,,,,
cac32b3fc26f657524fe812fc4ede941,bca45e92990f2f54a8aed374b160f2e8,2,Produto de na qualidade,"I received the screen protector and it arrived completely sealed, however, when I tried to apply it, it had problems: scratches on the screen and a lack of adhesive around the edges, meaning it's a poor quality product.","Recebi a pelÃ­cula e ela veio toda lacrada, porÃ©m no momento de colocÃ¡-la estava com problemas, riscos na tela e falta de cola em torno, ou seja, produto de mÃ¡ qualidade.",19-06-2018 00:00,24-06-2018 21:05,,,,,,,,,,,,,,,,,,
45d8898242e2cdcc3d99f428990c3d9b,dda0996054bec18cafa1ede0d62dd3cb,1,,I did not receive the products.,Nao recebi os produtos,11-08-2018 00:00,12-08-2018 16:00,,,,,,,,,,,,,,,,,,
1334b45dd88a051e84438b5f613e3fb7,27f7d43a44061f79fa0e259a3b9a7922,5,,The product arrived well before the stated deadline.,O produto chegou bem antes do prazo informado.,28-04-2018 00:00,29-04-2018 11:35,,,,,,,,,,,,,,,,,,
2c20d0b1c7568a3269b0f563d6885f78,95b77d025d47143b0ac25edd12536293,5,Eu recomendo,Beautiful and high-quality paintings.,Quadros lindos e de boa qualidade.,09-08-2018 00:00,09-08-2018 18:40,,,,,,,,,,,,,,,,,,
fb438ee1afd42dc7a34710a4d343917b,0030d783f979fbc5981e75613b057344,1,,"I bought two products on the same day, Black Friday, at the beginning of December. The Tramontina cookware set arrived on time, which was until December 11th, but the popcorn maker still hasn't arrived.","Comprei dois produtos no mesmo dia, sexta-feira de black friday, no inÃ­cio de dezembro. O jogo de panelas tramontina chegou dentro do prazo, que era atÃ© o dia 11-12, mas a pipoqueira ainda nÃ£o chegou.",17-12-2017 00:00,19-12-2017 20:26,,,,,,,,,,,,,,,,,,
66e688d05159fa71e67bc8f25f8fcbc9,f033bcb921f7c09fa9203df5177932c0,5,,I highly recommend it!! The product was delivered ahead of schedule!!! The product is exactly as described!!!,Super recomendo!! O produto foi entregue antes do prazo da entrega!!! Produto igual o da descriÃ§Ã£o!!!,23-02-2018 00:00,24-02-2018 16:00,,,,,,,,,,,,,,,,,,
1b19ba9b540b65eb4b93b5f2ccc5f942,87fd335973d9705b9c82ee68d314a8c5,1,Muito ruim,"My product was marked as delivered, but nothing arrived at my house. This morning I called Lannister's customer service to find out what happened, and the representative told me to wait until Tuesday.",Meu produto constar que foi entregue mais nÃ£o chegou nada na minha casa e hoje de manhÃ£ eu liguei na central da lannister pra saber o que aconteceu e atendente? mim informou pra ey esperar atÃ© terÃ§a,05-05-2018 00:00,05-05-2018 19:57,,,,,,,,,,,,,,,,,,
